scenario,replication,method,success,converged,diagnostic,error,subgroup_difference_truth,subgroup_difference_estimate,subgroup_difference_standard_error,subgroup_difference_lower,subgroup_difference_upper,subgroup_difference_error,subgroup_difference_covered,cate_mse
published_heterogeneity,216,classical_interaction,True,True,,,-0.1766478682072401,-0.3743261835093108,0.14462650024273074,-0.6577941239850631,-0.09085824303355855,-0.1976783153020707,True,0.00642022176465793
published_heterogeneity,216,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=216, divergences=0",,-0.1766478682072401,-0.03779074862625626,0.05254446567123176,-0.16777303046606454,0.04408964727570937,0.13885711958098385,False,0.005036708549540036
published_heterogeneity,216,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.08167407727914255,0.11375562392306773,-0.30463510016835527,0.14128694561007019,0.09497379092809755,True,0.004624620191990191
published_heterogeneity,217,classical_interaction,True,True,,,-0.1766478682072401,-0.15593647498477547,0.15135326984902428,-0.45258888388886304,0.1407159339193121,0.020711393222464625,True,0.010844276405266954
published_heterogeneity,217,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=241, divergences=0",,-0.1766478682072401,-0.013385955467979091,0.04301386696214383,-0.11194386375350393,0.0647181375421671,0.163261912739261,False,0.004601247382024898
published_heterogeneity,217,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.008224524363629304,0.08315695508736484,-0.1712121563348644,0.15476310760760578,0.1684233438436108,False,0.004784440666048015
published_heterogeneity,218,classical_interaction,True,True,,,-0.1766478682072401,-0.01318061571477902,0.12386738962193589,-0.25596069937377336,0.22959946794421532,0.16346725249246108,True,0.002797242664455343
published_heterogeneity,218,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=273, divergences=0",,-0.1766478682072401,-0.018655713785218162,0.03953421328309487,-0.11623413319327212,0.051105856552230024,0.15799215442202194,False,0.004385035662183198
published_heterogeneity,218,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.022175586123825974,0.0896344006691976,-0.19785901143545329,0.15350783918780134,0.15447228208341413,True,0.005269883714361353
published_heterogeneity,219,classical_interaction,True,True,,,-0.1766478682072401,-0.2485053458058818,0.12510956399297196,-0.4937200912321068,-0.003290600379656755,-0.0718574775986417,True,0.003794090529683511
published_heterogeneity,219,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=160, divergences=0",,-0.1766478682072401,-0.07190938110006218,0.060825926807829916,-0.19713300759430838,0.0315506925878046,0.10473848710717792,True,0.003524107871966035
published_heterogeneity,219,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.01985203018693027,0.09878863603878764,-0.21347775682295403,0.1737736964490935,0.15679583802030983,True,0.004331793089230361
published_heterogeneity,220,classical_interaction,True,True,,,-0.1766478682072401,-0.19443595617827536,0.1553889478734668,-0.4989982940102703,0.11012638165371957,-0.01778808797103526,True,0.0015151376536299743
published_heterogeneity,220,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=277, divergences=0",,-0.1766478682072401,-0.01810954324243517,0.03632945688002,-0.1003774838930362,0.05029579314984152,0.15853832496480494,False,0.003616458984995632
published_heterogeneity,220,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.012849186747469377,0.09425775766972984,-0.19759439178013985,0.1718960182852011,0.16379868145977072,True,0.004783179030494343
published_heterogeneity,221,classical_interaction,True,True,,,-0.1766478682072401,-0.21775346084027764,0.15490591893613895,-0.5213690619551099,0.08586214027455469,-0.041105592633037535,True,0.0028948833627633085
published_heterogeneity,221,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=281, divergences=0",,-0.1766478682072401,-0.012522471297990771,0.042922261053171255,-0.11009211070026083,0.06516868819879852,0.16412539690924932,False,0.0032204485507717384
published_heterogeneity,221,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.08286358604456273,0.10352399366496096,-0.2857706136278862,0.12004344153876073,0.09378428216267737,True,0.0064082444433581996
published_heterogeneity,222,classical_interaction,True,True,,,-0.1766478682072401,-0.1271543639210394,0.11514051193634883,-0.3528297673162831,0.09852103947420429,0.049493504286200696,True,0.007888570784855685
published_heterogeneity,222,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=354, divergences=0",,-0.1766478682072401,-0.004897233425918605,0.03644006690073718,-0.09176667919036904,0.07093032333577001,0.1717506347813215,False,0.006369937324661065
published_heterogeneity,222,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.01768113397650317,0.08618836157759079,-0.1866103226685811,0.15124805471557476,0.15896673423073693,True,0.005866858097258434
published_heterogeneity,223,classical_interaction,True,True,,,-0.1766478682072401,-0.172875650604555,0.14512853948791418,-0.4573275880008668,0.1115762867917568,0.0037722176026850907,True,0.010189517898162165
published_heterogeneity,223,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=247, divergences=0",,-0.1766478682072401,-0.042115080325929984,0.05714049253241296,-0.1716869172822737,0.05685484805180347,0.13453278788131012,False,0.004187063774302713
published_heterogeneity,223,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.026000052508511895,0.09454251889328988,-0.21130338953936006,0.15930328452233627,0.1506478156987282,True,0.00423550302725992
published_heterogeneity,224,classical_interaction,True,True,,,-0.1766478682072401,-0.22356602081850335,0.15482826260712937,-0.5270294155284769,0.07989737389147022,-0.04691815261126325,True,0.007593476707819904
published_heterogeneity,224,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.030, minimum bulk ESS=180, divergences=0",,-0.1766478682072401,-0.03664182485129264,0.05589439844304886,-0.15842530844467792,0.0662396480445153,0.14000604335594746,False,0.0020991667462006286
published_heterogeneity,224,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.048128160881944604,0.10043360669736956,-0.24497803000878893,0.14872170824489972,0.1285197073252955,True,0.006023358301415991
published_heterogeneity,225,classical_interaction,True,True,,,-0.1766478682072401,-0.11847253137216784,0.16945865302774232,-0.45061149130654277,0.21366642856220708,0.058175336835072256,True,0.010134480804574167
published_heterogeneity,225,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=209, divergences=0",,-0.1766478682072401,-0.011449356260950996,0.046560047662142084,-0.1170399896905841,0.07701682753137581,0.1651985119462891,False,0.007470077502954581
published_heterogeneity,225,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.002645743439871562,0.09201954632557768,-0.1777125673582607,0.1830040542380038,0.17929361164711166,True,0.008840385988299946
published_heterogeneity,226,classical_interaction,True,True,,,-0.1766478682072401,-0.13849502499025446,0.1213729272005846,-0.37638596230340027,0.09939591232289136,0.038152843216985644,True,0.005462240973989331
published_heterogeneity,226,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=246, divergences=0",,-0.1766478682072401,-0.06656301973160068,0.05479676989705778,-0.19184939200209555,0.023806695654216486,0.11008484847563942,True,0.004241732405472016
published_heterogeneity,226,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.005774585130572496,0.07938599084713026,-0.1613711271909478,0.1498219569298028,0.1708732830766676,False,0.0050893894080581
published_heterogeneity,227,classical_interaction,True,True,,,-0.1766478682072401,-0.24641869686722884,0.12869644104495762,-0.49866372131534575,0.00582632758088808,-0.06977082865998874,True,0.005190667157885141
published_heterogeneity,227,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=293, divergences=0",,-0.1766478682072401,-0.05053804233379755,0.04447865420564959,-0.14705387014609328,0.027953251801721674,0.12610982587344255,False,0.0051849645125244745
published_heterogeneity,227,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.019966613517075016,0.09503385889498876,-0.20623297695125298,0.16629974991710295,0.15668125469016508,True,0.004918981535955697
published_heterogeneity,228,classical_interaction,True,True,,,-0.1766478682072401,-0.4535583452556285,0.1650385862245419,-0.7770339742557306,-0.13008271625552636,-0.2769104770483884,True,0.008863481354357307
published_heterogeneity,228,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.040, minimum bulk ESS=112, divergences=0",,-0.1766478682072401,-0.0398337853003859,0.04357518621885996,-0.1386636027547949,0.022993042738567875,0.1368140829068542,False,0.0036008217616960597
published_heterogeneity,228,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.07487192149085925,0.11107162592795342,-0.292572308309648,0.14282846532792945,0.10177594671638085,True,0.003866195592977689
published_heterogeneity,229,classical_interaction,True,True,,,-0.1766478682072401,-0.1393148671732513,0.1254909601261951,-0.3852771490205937,0.10664741467409106,0.03733300103398879,True,0.00406651461944839
published_heterogeneity,229,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=342, divergences=0",,-0.1766478682072401,-0.011271418809967283,0.0392063959109352,-0.09677299943953822,0.06655376391209612,0.1653764493972728,False,0.00536691127660242
published_heterogeneity,229,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.06233614303137103,0.0911992441881211,-0.24108666164008838,0.11641437557734632,0.11431172517586907,True,0.006063501810016439
published_heterogeneity,230,classical_interaction,True,True,,,-0.1766478682072401,-0.2727362915740466,0.14313960962108968,-0.5532899264313824,0.007817343283289147,-0.09608842336680651,True,0.0115834352771526
published_heterogeneity,230,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=250, divergences=0",,-0.1766478682072401,-0.06929576599984424,0.05392769376479784,-0.20116303438824432,0.00621099805240877,0.10735210220739586,True,0.005038130046369471
published_heterogeneity,230,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.013112411922130529,0.09185913605305665,-0.19315631858612156,0.1669314947418605,0.16353545628510957,True,0.007076811958652721
published_heterogeneity,231,classical_interaction,True,True,,,-0.1766478682072401,-0.09083020710071688,0.12966594205752963,-0.3449754535334749,0.16331503933204117,0.08581766110652322,True,0.005441506902121434
published_heterogeneity,231,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=208, divergences=0",,-0.1766478682072401,-0.05829870997233233,0.054377968324659826,-0.17456391419505182,0.033158352959294445,0.11834915823490777,False,0.0045721371038321326
published_heterogeneity,231,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.010618076991107617,0.08396430768104696,-0.17518812004595966,0.15395196606374442,0.16602979121613248,False,0.00447621209023176
published_heterogeneity,232,classical_interaction,True,True,,,-0.1766478682072401,-0.14976028982219836,0.13729457319885693,-0.41885765329195795,0.11933707364756124,0.026887578385041744,True,0.005917941836445457
published_heterogeneity,232,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=358, divergences=0",,-0.1766478682072401,-0.05204726204753472,0.05123582044011595,-0.15633992232313262,0.046183756223240384,0.12460060615970538,False,0.002804463221310991
published_heterogeneity,232,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.015656669524246936,0.07978346239268469,-0.17203225581390894,0.14071891676541506,0.16099119868299316,False,0.0035280595732463814
published_heterogeneity,233,classical_interaction,True,True,,,-0.1766478682072401,-0.47360944534947813,0.15760313822235805,-0.7825115962653,-0.16470729443365634,-0.29696157714223803,True,0.008634246475018372
published_heterogeneity,233,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=162, divergences=0",,-0.1766478682072401,-0.06597681726114889,0.060860910989955636,-0.2120570742029532,0.014997541691676214,0.11067105094609121,True,0.00360894383967715
published_heterogeneity,233,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.12857532095945884,0.11489199029308485,-0.35376362193390515,0.09661298001498747,0.04807254724778126,True,0.0037543381718694964
published_heterogeneity,234,classical_interaction,True,True,,,-0.1766478682072401,-0.39518213630179166,0.13912659367324087,-0.6678702599013437,-0.12249401270223959,-0.21853426809455156,True,0.008137085576946052
published_heterogeneity,234,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=241, divergences=0",,-0.1766478682072401,-0.0634337139527184,0.061162162413210146,-0.21744833457055954,0.020763095901044942,0.11321415425452169,True,0.0026942314746493806
published_heterogeneity,234,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.11922069673927654,0.10964970218251749,-0.3341341130170108,0.09569271953845773,0.057427171467963556,True,0.0035596258128345794
published_heterogeneity,235,classical_interaction,True,True,,,-0.1766478682072401,-0.07845968947651943,0.13134803572115933,-0.3359018394899917,0.17898246053695283,0.09818817873072067,True,0.006529263451946609
published_heterogeneity,235,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.040, minimum bulk ESS=135, divergences=0",,-0.1766478682072401,-0.01748961316394807,0.050122124815289625,-0.13331687923613583,0.07411890109994851,0.15915825504329204,False,0.0038312699350263823
published_heterogeneity,235,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.0042468962522318465,0.09151973973126687,-0.17513179362105122,0.1836255861255149,0.18089476445947195,False,0.0049812729571504085
published_heterogeneity,236,classical_interaction,True,True,,,-0.1766478682072401,-0.19780944184419763,0.12552064360697895,-0.4438299033138764,0.048211019625481105,-0.02116157363695753,True,0.015186773499529243
published_heterogeneity,236,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=235, divergences=0",,-0.1766478682072401,-0.029745402540371203,0.06988743592736858,-0.1724112685669551,0.09389754572700011,0.1469024656668689,False,0.012753207742378925
published_heterogeneity,236,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.010481702190782816,0.08501847575824505,-0.1771179146769431,0.15615451029537747,0.16616616601645728,True,0.005258864861011036
published_heterogeneity,237,classical_interaction,True,True,,,-0.1766478682072401,-0.07049102034942889,0.16512313878392376,-0.39413237236591947,0.2531503316670617,0.10615684785781121,True,0.0016676998702660865
published_heterogeneity,237,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=430, divergences=0",,-0.1766478682072401,-0.01166590359350602,0.03756530565528744,-0.09633673784199101,0.06087501730213961,0.16498196461373407,False,0.00388580013690277
published_heterogeneity,237,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.004592299586054893,0.08204508963143221,-0.16540067526366203,0.15621607609155225,0.1720555686211852,False,0.004331933074767023
published_heterogeneity,238,classical_interaction,True,True,,,-0.1766478682072401,-0.15296549170384932,0.12414573538666696,-0.39629113306171654,0.0903601496540179,0.02368237650339078,True,0.004251202007953979
published_heterogeneity,238,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=297, divergences=0",,-0.1766478682072401,-0.02043695180488978,0.0438946301340625,-0.12380009104309839,0.06593473621056287,0.15621091640235032,False,0.005965841782424112
published_heterogeneity,238,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.043871964691979515,0.09624010554325979,-0.2325025715567687,0.14475864217280968,0.13277590351526058,True,0.008598986596736243
published_heterogeneity,239,classical_interaction,True,True,,,-0.1766478682072401,-0.019689600066944535,0.1427543636891369,-0.29948815289765285,0.2601089527637638,0.15695826814029556,True,0.0070686204795442865
published_heterogeneity,239,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=323, divergences=0",,-0.1766478682072401,0.004160678614387475,0.03867302398664475,-0.07298860047471901,0.08744080020174055,0.18080854682162759,False,0.0050926594764962065
published_heterogeneity,239,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.011902348659954876,0.08942769070312094,-0.1871806224380719,0.16337592511816215,0.16474551954728522,True,0.006311266018015736
published_heterogeneity,240,classical_interaction,True,True,,,-0.1766478682072401,-0.20524531139724794,0.13180576162372185,-0.46358460417974273,0.05309398138524685,-0.028597443190007843,True,0.004928149165109561
published_heterogeneity,240,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=354, divergences=0",,-0.1766478682072401,-0.02499113867634569,0.04315082003499284,-0.14444153320208455,0.035809178863079646,0.1516567295308944,False,0.00482814141946549
published_heterogeneity,240,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.02905386490138928,0.09896930004364413,-0.22303369298693176,0.1649259631841532,0.14759400330585082,True,0.005474410993538431
published_heterogeneity,241,classical_interaction,True,True,,,-0.1766478682072401,-0.3962263734070418,0.13948681079687988,-0.6696205225689265,-0.12283222424515722,-0.2195785051998017,True,0.006998225974024148
published_heterogeneity,241,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=249, divergences=0",,-0.1766478682072401,-0.040233133920379874,0.06535910404106825,-0.19380028597104984,0.06048224651582411,0.13641473428686024,True,0.0050080662983131565
published_heterogeneity,241,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.06610556710537185,0.08918414905190698,-0.24090649924710955,0.10869536503636584,0.11054230110186825,True,0.004791038722791323
published_heterogeneity,242,classical_interaction,True,True,,,-0.1766478682072401,-0.17805483511620446,0.1505674360190442,-0.4731670097135311,0.11705733948112218,-0.0014069669089643577,True,0.00895609479677179
published_heterogeneity,242,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=318, divergences=0",,-0.1766478682072401,-0.01330656029519071,0.03343021080396142,-0.09328883969455001,0.04669260236815995,0.1633413079120494,False,0.004486479510062576
published_heterogeneity,242,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.018517338650679283,0.08582906512862676,-0.18674230630278774,0.14970762900142917,0.15813052955656082,True,0.004783562365972667
published_heterogeneity,243,classical_interaction,True,True,,,-0.1766478682072401,-0.3021791882048787,0.12261560323425043,-0.5425057705440095,-0.06185260586574787,-0.1255313199976386,True,0.015120912487465901
published_heterogeneity,243,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=174, divergences=0",,-0.1766478682072401,-0.04681197931197481,0.05788206721734075,-0.1846988257554988,0.050534588539195485,0.1298358888952653,True,0.004339500764552534
published_heterogeneity,243,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.07491864148822025,0.09933845109739425,-0.269622005639113,0.11978472266267248,0.10172922671901985,True,0.005019116210309852
published_heterogeneity,244,classical_interaction,True,True,,,-0.1766478682072401,0.03729319778391604,0.10333117470437156,-0.16523590463665222,0.2398223002044843,0.21394106599115614,False,0.011973166003827017
published_heterogeneity,244,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.011, minimum bulk ESS=336, divergences=0",,-0.1766478682072401,-0.0011516837929390312,0.028592640534278846,-0.06179798718128591,0.06009122177765593,0.17549618441430107,False,0.004547397129093398
published_heterogeneity,244,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.037942147138035454,0.08692339750383409,-0.13242771196947936,0.20831200624555027,0.21459001534527555,False,0.006919358975272251
published_heterogeneity,245,classical_interaction,True,True,,,-0.1766478682072401,-0.2234731791787667,0.14240515450705704,-0.5025872820125985,0.05564092365506512,-0.04682531097152659,True,0.006011705182296472
published_heterogeneity,245,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=239, divergences=0",,-0.1766478682072401,-0.080504760096837,0.061292997837915315,-0.21566464992505793,0.018397110705821496,0.0961431081104031,True,0.004621690151928559
published_heterogeneity,245,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.005308756729142328,0.0864424035676769,-0.17473586772178906,0.1641183542635044,0.17133911147809777,False,0.005472147564438736
published_heterogeneity,246,classical_interaction,True,True,,,-0.1766478682072401,-0.00962703895750483,0.13121214960928726,-0.26680285219170785,0.2475487742766982,0.16702082924973527,True,0.006886768759506685
published_heterogeneity,246,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=304, divergences=0",,-0.1766478682072401,0.0008596845261625225,0.05259258112629335,-0.11333641148163641,0.0966975464919372,0.17750755273340263,False,0.005986553335727
published_heterogeneity,246,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.0031221240910465076,0.084575527362587,-0.16264590953962402,0.16889015772171703,0.1797699922982866,False,0.006392569933247997
published_heterogeneity,247,classical_interaction,True,True,,,-0.1766478682072401,-0.29627209994555104,0.1367670213155499,-0.5643354617240288,-0.0282087381670732,-0.11962423173831094,True,0.022490903677516053
published_heterogeneity,247,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=311, divergences=0",,-0.1766478682072401,-0.14946504680846812,0.07151358683870097,-0.31091165778547586,-0.0228300393957782,0.027182821398771984,True,0.011800023091359944
published_heterogeneity,247,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.060954493287578404,0.10304802762611603,-0.26292862743476586,0.14101964085960902,0.1156933749196617,True,0.011662309730530585
published_heterogeneity,248,classical_interaction,True,True,,,-0.1766478682072401,-0.3805780969273421,0.1379722562351667,-0.6510037191482689,-0.11015247470641537,-0.20393022872010202,True,0.007232535260741821
published_heterogeneity,248,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=213, divergences=0",,-0.1766478682072401,-0.08008946427786572,0.06450119586733835,-0.23207509632292453,0.01946904378478984,0.09655840392937438,True,0.006344286249946895
published_heterogeneity,248,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.07322984560750345,0.09681083850746777,-0.2629790890821403,0.11651939786713339,0.10341802259973665,True,0.007154604111216966
published_heterogeneity,249,classical_interaction,True,True,,,-0.1766478682072401,-0.01661099611621819,0.11970644344672932,-0.25123562527180765,0.21801363303937127,0.1600368720910219,True,0.006599787568346603
published_heterogeneity,249,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=284, divergences=0",,-0.1766478682072401,-0.04976098689545444,0.04910504715325335,-0.16438244719841685,0.0427076600281913,0.12688688131178566,False,0.0021305175154355915
published_heterogeneity,249,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.018984068501665674,0.07861888185005185,-0.13510893992443596,0.1730770769277673,0.19563193670890577,False,0.004169329478723487
published_heterogeneity,250,classical_interaction,True,True,,,-0.1766478682072401,-0.15557106489545963,0.1425330833623932,-0.4349359082857503,0.12379377849483103,0.021076803311780468,True,0.00780623633608426
published_heterogeneity,250,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=285, divergences=0",,-0.1766478682072401,-0.028594898890595365,0.04603371695025741,-0.12548430426230847,0.05820726712185257,0.14805296931664474,False,0.0031492801846683804
published_heterogeneity,250,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.028272093618994742,0.08984161103182561,-0.20436165124137295,0.14781746400338347,0.14837577458824536,True,0.0031906437931998734
published_heterogeneity,251,classical_interaction,True,True,,,-0.1766478682072401,-0.21462188707553365,0.19583325148715147,-0.5984550599903505,0.16921128583928324,-0.037974018868293546,True,0.0031020963646394774
published_heterogeneity,251,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=160, divergences=0",,-0.1766478682072401,-0.007077913927015171,0.03584949382391608,-0.08551949823186701,0.06657167040778447,0.16956995428022492,False,0.0034821735354927767
published_heterogeneity,251,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.011257130051626874,0.08912956564409572,-0.18595107871405447,0.16343681861080073,0.16539073815561323,True,0.004870598900761107
published_heterogeneity,252,classical_interaction,True,True,,,-0.1766478682072401,-0.39828351206478363,0.21895382490517354,-0.8274330088789237,0.03086598474935648,-0.22163564385754353,True,0.004073639177257286
published_heterogeneity,252,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=190, divergences=0",,-0.1766478682072401,-0.017481613443923936,0.03606627535398679,-0.10317132791027918,0.0445417703855524,0.15916625476331617,False,0.003287296818597865
published_heterogeneity,252,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.009660794838698195,0.09230385588411932,-0.17125476269417567,0.19057635237157206,0.1863086630459383,False,0.004629800155144032
published_heterogeneity,253,classical_interaction,True,True,,,-0.1766478682072401,-0.2431243484779882,0.1644775716726724,-0.5655003889564261,0.07925169200044974,-0.0664764802707481,True,0.003933902781338106
published_heterogeneity,253,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=283, divergences=0",,-0.1766478682072401,-0.08408031441742592,0.0622743278547066,-0.22338398917001753,0.014678867983641809,0.09256755378981418,True,0.0038008860739267994
published_heterogeneity,253,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.07775251974928477,0.10559051353734425,-0.2847099262824795,0.12920488678390996,0.09889534845795533,True,0.005637653830334593
published_heterogeneity,254,classical_interaction,True,True,,,-0.1766478682072401,-0.3517062647369032,0.13798210699599478,-0.622151194449053,-0.08126133502475341,-0.1750583965296631,True,0.009406666413303658
published_heterogeneity,254,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=284, divergences=0",,-0.1766478682072401,-0.1180591790159772,0.08853844188534285,-0.31449257768826094,0.014002036826926802,0.058588689191262894,True,0.007567775949342294
published_heterogeneity,254,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.09036076726885184,0.10769455181875673,-0.301442088833615,0.12072055429591136,0.08628710093838826,True,0.004062516921416249
published_heterogeneity,255,classical_interaction,True,True,,,-0.1766478682072401,-0.10460578211487581,0.12938605668182546,-0.3582024532112537,0.1489908889815021,0.07204208609236429,True,0.0029803334356388483
published_heterogeneity,255,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=217, divergences=0",,-0.1766478682072401,0.001333365871417303,0.05932771919050285,-0.12425767341749819,0.11234582381318049,0.1779812340786574,False,0.009767091900666568
published_heterogeneity,255,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,-0.0034747543621594934,0.0791578168930669,-0.15862407547257062,0.15167456674825164,0.1731731138450806,False,0.00434816590318737
published_heterogeneity,256,classical_interaction,True,True,,,-0.1766478682072401,-0.03154180308849919,0.11960502663909782,-0.2659676553011309,0.20288404912413255,0.1451060651187409,True,0.0033717488583203626
published_heterogeneity,256,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=277, divergences=0",,-0.1766478682072401,-0.01743890107689157,0.04508737839303943,-0.11317956319851391,0.06861795237827666,0.15920896713034854,False,0.0035928399110919562
published_heterogeneity,256,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.1766478682072401,0.020430232410669547,0.08348008616259503,-0.14319073646801672,0.18405120128935581,0.19707810061790965,False,0.004521178502924899
published_heterogeneity,257,classical_interaction,True,True,,,-0.1766478682072401,-0.5432947211593243,0.12734462702180752,-0.7928901901220671,-0.29369925219658155,-0.3666468529520842,False,0.011756881664923587
published_heterogeneity,257,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=227, divergences=0",,-0.1766478682072401,-0.15612799334379476,0.10106678886227277,-0.37840370853042093,0.0032810458290371386,0.020519874863445337,True,0.010143269165390538
