scenario,replication,method,success,converged,diagnostic,error,subgroup_difference_truth,subgroup_difference_estimate,subgroup_difference_standard_error,subgroup_difference_lower,subgroup_difference_upper,subgroup_difference_error,subgroup_difference_covered,cate_mse,prior_label,mean_prior_sd,heterogeneity_prior_scale
continuous,4,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=299, divergences=0",,-0.1497571452286368,-0.0019139117889757956,0.010037872951100453,-0.025669945887943496,0.016760085806586104,0.14784323343966102,False,0.0056546343268051285,Mean-prior SD 1,1.0,1.0
continuous,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=303, divergences=0",,-0.1497571452286368,-0.001248248328980251,0.010410488026003115,-0.024817054018060624,0.019409688290586716,0.14850889689965657,False,0.005516356341080179,Primary,2.0,1.0
continuous,4,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=361, divergences=0",,-0.1497571452286368,-0.0009341684886101818,0.010666032161138728,-0.024140909577631806,0.018928538207270473,0.14882297674002662,False,0.005482096770614796,Mean-prior SD 5,5.0,1.0
continuous,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=276, divergences=0",,-0.1497571452286368,-0.0004961517300255466,0.009051743296228806,-0.019694668152711564,0.017548854797044034,0.14926099349861127,False,0.005468420524417727,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=392, divergences=0",,-0.1497571452286368,-0.0010286950220145918,0.009709190872283436,-0.023401806029045354,0.019245282151803666,0.14872845020662223,False,0.005632499755077669,Heterogeneity-prior scale 2,2.0,2.0
continuous,5,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=330, divergences=0",,-0.1497571452286368,-0.00029929317440052935,0.012141312534574051,-0.024354314385401036,0.024479267468914868,0.14945785205423628,False,0.006162343158389655,Mean-prior SD 1,1.0,1.0
continuous,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=230, divergences=0",,-0.1497571452286368,0.00028759456904267443,0.010913859732584415,-0.022951613339648236,0.02250200324103,0.1500447397976795,False,0.00659631082032044,Primary,2.0,1.0
continuous,5,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=254, divergences=0",,-0.1497571452286368,0.0009278607506636396,0.01215344696648586,-0.024392137569474236,0.028674622403870847,0.15068500597930046,False,0.006832008186371173,Mean-prior SD 5,5.0,1.0
continuous,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=277, divergences=0",,-0.1497571452286368,0.0008882552858750687,0.011389898904443347,-0.02278234615032807,0.02649729215221015,0.1506454005145119,False,0.006673183853352337,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.030, minimum bulk ESS=253, divergences=0",,-0.1497571452286368,0.00034050711920257455,0.01149882899455091,-0.02455630668486842,0.02389024641282752,0.1500976523478394,False,0.006697205277504657,Heterogeneity-prior scale 2,2.0,2.0
continuous,6,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=276, divergences=0",,-0.1497571452286368,0.014981053912003774,0.01962966088964349,-0.02287716469495904,0.05364079371937758,0.16473819914064058,False,0.014497273992157776,Mean-prior SD 1,1.0,1.0
continuous,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=199, divergences=0",,-0.1497571452286368,0.015527472244791991,0.020350294593781584,-0.02196991944701173,0.056736656083871496,0.1652846174734288,False,0.014295463978178541,Primary,2.0,1.0
continuous,6,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=259, divergences=0",,-0.1497571452286368,0.016339578239884175,0.01928539619465385,-0.02043631120154192,0.055311474852233915,0.166096723468521,False,0.014152208302027944,Mean-prior SD 5,5.0,1.0
continuous,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=245, divergences=0",,-0.1497571452286368,0.012974815384568317,0.017153271669709712,-0.022355927182129733,0.04590433828592397,0.16273196061320513,False,0.01208931144480396,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=281, divergences=0",,-0.1497571452286368,0.017228743138574514,0.02124247218752735,-0.023243018277699135,0.06139287597237061,0.16698588836721132,False,0.015542300071423897,Heterogeneity-prior scale 2,2.0,2.0
continuous,7,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=378, divergences=0",,-0.1497571452286368,-0.006264974368899546,0.012229752442387597,-0.03595812514609941,0.01409835940462817,0.14349217085973726,False,0.005602690833861974,Mean-prior SD 1,1.0,1.0
continuous,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=286, divergences=0",,-0.1497571452286368,-0.005754212332547217,0.011440661698041654,-0.031833265582942354,0.015138164005480317,0.1440029328960896,False,0.0059394881781265705,Primary,2.0,1.0
continuous,7,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=210, divergences=0",,-0.1497571452286368,-0.005150039863976794,0.0119247847411268,-0.030696656840451003,0.01574280139537499,0.14460710536466,False,0.006276784560513436,Mean-prior SD 5,5.0,1.0
continuous,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=433, divergences=0",,-0.1497571452286368,-0.005274310241454499,0.011463872708785064,-0.0340077942181631,0.014531984573391714,0.1444828349871823,False,0.005832121943898706,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=348, divergences=0",,-0.1497571452286368,-0.005489320896822221,0.012330743454445892,-0.034240201121950274,0.01470342106137817,0.1442678243318146,False,0.006049625744840064,Heterogeneity-prior scale 2,2.0,2.0
continuous,8,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=202, divergences=0",,-0.1497571452286368,-0.01335617705375751,0.014343469884549613,-0.04784391011175105,0.008418375313355028,0.1364009681748793,False,0.006383858019501116,Mean-prior SD 1,1.0,1.0
continuous,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=290, divergences=0",,-0.1497571452286368,-0.012338827631376184,0.014025642521594838,-0.044080086789297555,0.009180781882554096,0.13741831759726064,False,0.006043774890430251,Primary,2.0,1.0
continuous,8,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=271, divergences=0",,-0.1497571452286368,-0.011783575611239555,0.01463403749028897,-0.047588855657430804,0.00822120770936524,0.13797356961739726,False,0.005912748098712467,Mean-prior SD 5,5.0,1.0
continuous,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=225, divergences=0",,-0.1497571452286368,-0.009145625035434061,0.01153911210608455,-0.03561941659343623,0.008840080302319689,0.14061152019320275,False,0.005958647839404618,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=237, divergences=0",,-0.1497571452286368,-0.012791388151601695,0.015610123577239359,-0.05075813781972124,0.010341573125917242,0.13696575707703512,False,0.006145195822512584,Heterogeneity-prior scale 2,2.0,2.0
continuous,9,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=241, divergences=0",,-0.1497571452286368,-0.00731332854707696,0.010265884930325224,-0.03144161130291969,0.009431077065208496,0.14244381668155986,False,0.006616409611266206,Mean-prior SD 1,1.0,1.0
continuous,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=251, divergences=0",,-0.1497571452286368,-0.006516050054897821,0.010680095399566368,-0.0335358288278345,0.011692675376936823,0.14324109517373898,False,0.0061826810623152265,Primary,2.0,1.0
continuous,9,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=254, divergences=0",,-0.1497571452286368,-0.005482396216261588,0.009785200892143716,-0.02968847823444253,0.013041142918432598,0.14427474901237522,False,0.0061798396498380075,Mean-prior SD 5,5.0,1.0
continuous,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=306, divergences=0",,-0.1497571452286368,-0.0053068423484773615,0.009515076619166962,-0.026999435071463875,0.011033876107996044,0.14445030288015945,False,0.006221167305605192,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.020, minimum bulk ESS=279, divergences=0",,-0.1497571452286368,-0.006913981955657897,0.011303246152749753,-0.031900808278340416,0.011428052764544483,0.1428431632729789,False,0.006166406670322281,Heterogeneity-prior scale 2,2.0,2.0
continuous,10,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=238, divergences=0",,-0.1497571452286368,-0.014007509055723805,0.01468781231864694,-0.05089851253438598,0.009785225279116313,0.135749636172913,False,0.005622014080049871,Mean-prior SD 1,1.0,1.0
continuous,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=163, divergences=0",,-0.1497571452286368,-0.0123563993919104,0.014536982762625744,-0.04418536673893577,0.011871881442422844,0.1374007458367264,False,0.005759571403040611,Primary,2.0,1.0
continuous,10,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=206, divergences=0",,-0.1497571452286368,-0.011556209309593375,0.013930372908058269,-0.04493723795470718,0.010443876786460573,0.13820093591904345,False,0.0058646651346531,Mean-prior SD 5,5.0,1.0
continuous,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=194, divergences=0",,-0.1497571452286368,-0.010025840851350281,0.011715508412082255,-0.03753901561205639,0.0076955220389981725,0.13973130437728654,False,0.005719026885385399,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=156, divergences=0",,-0.1497571452286368,-0.01304029151816985,0.01419348120771666,-0.0468929091682925,0.01080871186717938,0.13671685371046696,False,0.005769467395769556,Heterogeneity-prior scale 2,2.0,2.0
